Log file open, 01/28/23 14:34:52
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.28-13.34.53:364][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.28-13.34.53:370][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.28-13.34.53:370][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.28-13.34.53:372][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file D:/Unreal-Projects/5.1/ABP_51/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.28-13.34.53:372][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.28-13.34.53:372][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file D:/Unreal-Projects/5.1/ABP_51/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.28-13.34.53:372][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.28-13.34.53:397][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.28-13.34.53:397][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.28-13.34.53:397][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.28-13.34.53:406][  0]LogDerivedDataCache: Speed tests for C:/Users/kiltr/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.28-13.34.53:406][  0]LogDerivedDataCache: Display: Performance to C:/Users/kiltr/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=1031.04MBs, RandomWriteSpeed=126.01MBs. Assigned SpeedClass 'Local'
[2023.01.28-13.34.53:407][  0]LogDerivedDataCache: Using Local data cache path C:/Users/kiltr/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.28-13.34.53:407][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.28-13.34.53:407][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.28-13.34.53:408][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.28-13.34.53:408][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.28-13.34.53:408][  0]LogShaderCompilers: Guid format shader working directory is 16 characters bigger than the processId version (D:/Unreal-Projects/5.1/ABP_51/Intermediate/Shaders/WorkingDirectory/33848/).
[2023.01.28-13.34.53:408][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/kiltr/AppData/Local/Temp/UnrealShaderWorkingDir/D05D7F224B464168E1A5B881656A1F52/'.
[2023.01.28-13.34.53:408][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.28-13.34.53:408][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 12 workers.
[2023.01.28-13.34.54:075][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.28-13.34.54:283][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.28-13.34.54:284][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.28-13.34.54:284][  0]LogShaderCompilers: Display: Shader autogen file written: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: ---
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: ---
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.28-13.34.54:482][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.28-13.34.54:574][  0]LogSlate: Using FreeType 2.10.0
[2023.01.28-13.34.54:574][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.28-13.34.54:610][  0]LogAssetRegistry: FAssetRegistry took 0.0125 seconds to start up
[2023.01.28-13.34.54:618][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.28-13.34.54:819][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.28-13.34.55:203][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC1000][00000A1D4DFDA800 52] GlobalDefaults, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3800][00000A1D4EFA5000 52] Windows, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3A00][00000A1D47B0A000 52] WindowsEditor, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC1A00][00000A1D5AF80000 52] WindowsServer, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3400][00000A1D5AF85000 52] WindowsClient, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC1C00][00000A1D5AF87800 52] IOS, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC0E00][00000A1D5AF8A000 52] iPadAir2, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4200][00000A1D50D3A000 52] IPadPro, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4400][00000A1D5AF8C800 52] iPadAir3, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC1800][00000A1D5AF90000 52] iPadAir4, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3000][00000A1D5AF95000 52] iPadAir5, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC1E00][00000A1D5AF97800 52] iPadMini4, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4000][00000A1D5AF9A000 52] iPadMini5, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3E00][00000A1D5AF9C800 52] iPadMini6, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6000][00000A1D5AFB2800 52] iPhone6S, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6200][00000A1D5AFB0000 52] iPhone7, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6400][00000A1D5AFB5000 52] iPodTouch7, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4C00][00000A1D5AFBA000 52] iPhone6SPlus, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2800][00000A1D5AFBC800 52] iPhone7Plus, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2400][00000A1D5AF82800 52] iPhoneSE, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3200][00000A1D5AFB7800 52] iPhone8, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2A00][00000A1D5AFA0000 52] iPhone8Plus, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5600][00000A1D5AFA5000 52] iPhoneX, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2600][00000A1D5AFA7800 52] iPhoneXS, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6C00][00000A1D5AFAA000 52] iPhoneXSMax, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2200][00000A1D5AFAC800 52] iPhoneXR, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5200][00000A1D5AF92800 52] iPhone11, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4800][00000A1D592D0000 52] iPhone11Pro, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5A00][00000A1D592D5000 52] iPhone11ProMax, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2C00][00000A1D592D7800 52] iPhoneSE2, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5800][00000A1D592DA000 52] iPhone12Mini, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4E00][00000A1D592DC800 52] iPhone12, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6600][00000A1D5AFA2800 52] iPhone12Pro, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3C00][00000A1D59290000 52] iPhone12ProMax, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5000][00000A1D59295000 52] iPhone13Mini, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6A00][00000A1D59297800 52] iPhone13, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5C00][00000A1D5929A000 52] iPhone13Pro, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4600][00000A1D5929C800 52] iPhone13ProMax, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7000][00000A1D592D2800 52] iPhoneSE3, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC2E00][00000A1D592A0000 52] iPhone14, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5E00][00000A1D592A5000 52] iPhone14Plus, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6E00][00000A1D592A7800 52] iPhone14Pro, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7800][00000A1D592AA000 52] iPhone14ProMax, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC6800][00000A1D592AC800 52] iPadPro105, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7A00][00000A1D59292800 52] iPadPro129, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7E00][00000A1D5AFD0000 52] iPadPro97, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8000][00000A1D5AFD5000 52] iPadPro2_129, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7200][00000A1D5AFD7800 52] iPad5, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7400][00000A1D5AFDA000 52] iPad6, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC1200][00000A1D5AFDC800 52] iPad7, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8800][00000A1D592A2800 52] iPad8, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC4A00][00000A1D5AFE0000 52] iPad9, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8A00][00000A1D5AFE5000 52] iPad10, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8E00][00000A1D5AFE7800 52] iPadPro11, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9000][00000A1D5AFEA000 52] iPadPro2_11, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8200][00000A1D5AFEC800 52] iPadPro3_11, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8400][00000A1D5AFD2800 52] iPadPro4_11, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC5400][00000A1D5AFF0000 52] iPadPro3_129, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9800][00000A1D5AFF5000 52] iPadPro4_129, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC3600][00000A1D5AFF7800 52] iPadPro5_129, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9A00][00000A1D5AFFA000 52] iPadPro6_129, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9E00][00000A1D5AFFC800 52] AppleTV, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECA000][00000A1D5AFE2800 52] AppleTV4K, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9200][00000A1D592F0000 52] AppleTV2_4K, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9400][00000A1D592F5000 52] TVOS, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECB800][00000A1D592FA000 52] Mac, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECBA00][00000A1D592F7800 52] MacEditor, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECA400][00000A1D592FC800 52] MacClient, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECB400][00000A1D5AFF2800 52] MacServer, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECA600][00000A1D59302800 52] Linux, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECA200][00000A1D59300000 52] LinuxEditor, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECBC00][00000A1D59307800 52] LinuxArm64Editor, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8C00][00000A1D5930A000 52] LinuxArm64, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECA800][00000A1D5930C800 52] LinuxClient, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9C00][00000A1D592F2800 52] LinuxArm64Client, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECAC00][00000A1D59310000 52] LinuxServer, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7C00][00000A1D59315000 52] LinuxArm64Server, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC9600][00000A1D59317800 52] Android, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECC000][00000A1D5931A000 52] Android_Preview_OpenGL, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECB200][00000A1D5931C800 52] Android_Preview_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC7600][00000A1D59305000 52] Android_Low, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECAE00][00000A1D59320000 52] Android_Mid, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECC800][00000A1D59325000 52] Android_High, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECAA00][00000A1D59327800 52] Android_Default, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECCA00][00000A1D5932A000 52] Android_Adreno4xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECCE00][00000A1D5932C800 52] Android_Adreno5xx_Low, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECD000][00000A1D59312800 52] Android_Adreno5xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECC200][00000A1D59330000 52] Android_Adreno6xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECC400][00000A1D59335000 52] Android_Adreno6xx_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AEC8600][00000A1D59337800 52] Android_Adreno7xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECD800][00000A1D5933A000 52] Android_Adreno7xx_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECBE00][00000A1D5933C800 52] Android_Mali_T6xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECDA00][00000A1D59322800 52] Android_Mali_T7xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECDE00][00000A1D59340000 52] Android_Mali_T8xx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECE000][00000A1D59345000 52] Android_Mali_G71, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECD200][00000A1D59347800 52] Android_Mali_G72, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECD400][00000A1D5934A000 52] Android_Mali_G72_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECB600][00000A1D5934C800 52] Android_Mali_G76, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECE800][00000A1D59332800 52] Android_Mali_G76_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECB000][00000A1D59350000 52] Android_Mali_G77, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECEA00][00000A1D59355000 52] Android_Mali_G77_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECEE00][00000A1D59357800 52] Android_Mali_G78, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECF000][00000A1D5935A000 52] Android_Mali_G78_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECE200][00000A1D5935C800 52] Android_Mali_G710, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECE400][00000A1D59342800 52] Android_Mali_G710_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECC600][00000A1D59360000 52] Android_Xclipse_920, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECF800][00000A1D59365000 52] Android_Xclipse_920_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECCC00][00000A1D59367800 52] Android_Vulkan_SM5, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECFA00][00000A1D5936A000 52] Android_PowerVR_G6xxx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5AECFE00][00000A1D5936C800 52] Android_PowerVR_GT7xxx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D5A89F600][00000A1D59352800 52] Android_PowerVR_GE8xxx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59390000][00000A1D59380000 52] Android_PowerVR_GM9xxx, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59391200][00000A1D59385000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59390A00][00000A1D59387800 52] Android_TegraK1, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59391800][00000A1D5938A000 52] Android_Unknown_Vulkan, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59390600][00000A1D5938C800 52] Oculus_Quest, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59391E00][00000A1D59362800 52] Oculus_Quest2, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: 	[00000A1D59391600][00000A1D593A0000 52] HoloLens, 
[2023.01.28-13.34.55:203][  0]LogDeviceProfileManager: Active device profile: [00000A1D5AEC3A00][00000A1D47B0A000 52] WindowsEditor
[2023.01.28-13.34.55:203][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.28-13.34.55:203][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.28-13.34.55:204][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.28-13.34.55:204][  0]LogShaderCompilers: Display: Shader autogen file written: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.28-13.34.55:204][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.28-13.34.55:205][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.28-13.34.55:205][  0]LogShaderCompilers: Display: Shader autogen file written: D:/Unreal-Projects/5.1/ABP_51/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.28-13.34.55:207][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.28-13.34.55:207][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-13.34.55:207][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-13.34.55:207][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-13.34.55:207][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.18362.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists, Sdk_HasBestVersion")
